TransactionID,UserID,CourseID,TransactionDate,Amount,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherID,Expertise,YearsOfExperience,TeacherRating,RatingTier_x,RatingTier_y,RatingTier
TR01041,U0018,C044,2023-01-22,4486,Design,Recorded,Advanced,4486,17,3.95,T022,Business,10,3.57,Low,Low,Low
TR01042,U0099,C018,2024-11-19,5748,Data Science,Recorded,Intermediate,5748,13,3.53,T023,Design,1,4.92,High,High,High
TR01043,U0050,C017,2023-10-03,5268,Marketing,Live,Beginner,5268,21,3.9,T023,Design,1,4.92,High,High,High
TR01044,U0039,C007,2024-08-13,4141,Programming,Live,Beginner,4141,16,4.64,T002,Marketing,10,4.28,Mid,Mid,Mid
TR01045,U0072,C028,2023-02-11,8576,Marketing,Recorded,Advanced,8576,9,4.22,T025,Design,14,3.89,Low,Low,Low
TR01046,U0076,C023,2023-06-29,4072,Design,Recorded,Intermediate,4072,33,4.72,T008,Programming,12,3.74,Low,Low,Low
TR01047,U0184,C020,2024-04-26,4709,Programming,Live,Advanced,4709,24,4.21,T011,Programming,10,3.64,Low,Low,Low
TR01048,U0168,C039,2024-06-15,6348,Data Science,Recorded,Intermediate,6348,25,3.64,T005,Programming,1,4.6,High,High,High
TR01049,U0019,C017,2024-10-29,5268,Marketing,Live,Beginner,5268,21,3.9,T023,Design,1,4.92,High,High,High
TR01050,U0021,C030,2024-03-28,1928,Marketing,Live,Intermediate,1928,6,4.68,T003,Business,14,4.49,Mid,Mid,Mid
TR01051,U0197,C007,2023-10-12,4141,Programming,Live,Beginner,4141,16,4.64,T002,Marketing,10,4.28,Mid,Mid,Mid
TR01052,U0029,C038,2023-07-05,5175,Marketing,Recorded,Advanced,5175,15,4.33,T021,Business,10,4.47,Mid,Mid,Mid
TR01053,U0151,C019,2024-08-22,5849,Data Science,Live,Intermediate,5849,37,4.25,T016,Business,7,3.53,Low,Low,Low
TR01054,U0172,C040,2024-03-22,7190,Business,Recorded,Beginner,7190,30,4.59,T018,Data Science,12,4.71,High,High,High
TR01055,U0184,C012,2024-10-12,3923,Design,Live,Beginner,3923,30,3.91,T016,Business,7,3.53,Low,Low,Low
TR01056,U0156,C047,2024-05-18,4330,Business,Live,Beginner,4330,39,4.69,T001,Business,12,4.46,Mid,Mid,Mid
TR01057,U0189,C041,2023-04-04,2256,Programming,Recorded,Intermediate,2256,29,4.32,T028,Business,8,4.25,Mid,Mid,Mid
TR01058,U0165,C026,2024-04-26,2214,Programming,Recorded,Advanced,2214,10,4.69,T004,Programming,3,4.15,Mid,Mid,Mid
TR01059,U0176,C045,2023-12-23,4584,Marketing,Recorded,Intermediate,4584,37,4.29,T021,Business,10,4.47,Mid,Mid,Mid
TR01060,U0020,C042,2024-02-23,4376,Design,Live,Beginner,4376,26,4.18,T010,Programming,7,4.01,Mid,Mid,Mid
TR01061,U0043,C050,2023-12-08,9120,Design,Live,Intermediate,9120,10,4.65,T012,Data Science,5,3.64,Low,Low,Low
TR01062,U0112,C050,2023-11-25,9120,Design,Live,Intermediate,9120,10,4.65,T012,Data Science,5,3.64,Low,Low,Low
TR01063,U0034,C021,2024-11-17,7619,Marketing,Recorded,Intermediate,7619,17,4.75,T022,Business,10,3.57,Low,Low,Low
TR01064,U0194,C016,2023-04-18,6977,Business,Live,Beginner,6977,31,3.57,T025,Design,14,3.89,Low,Low,Low
TR01065,U0060,C017,2023-06-14,5268,Marketing,Live,Beginner,5268,21,3.9,T023,Design,1,4.92,High,High,High
TR01066,U0079,C040,2023-12-04,7190,Business,Recorded,Beginner,7190,30,4.59,T018,Data Science,12,4.71,High,High,High
TR01067,U0112,C044,2024-02-26,4486,Design,Recorded,Advanced,4486,17,3.95,T022,Business,10,3.57,Low,Low,Low
TR01068,U0183,C031,2024-12-11,6029,Data Science,Recorded,Advanced,6029,14,4.46,T027,Marketing,9,4.9,High,High,High
TR01069,U0067,C020,2024-05-22,4709,Programming,Live,Advanced,4709,24,4.21,T011,Programming,10,3.64,Low,Low,Low
TR01070,U0094,C013,2023-10-23,6301,Marketing,Live,Advanced,6301,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01071,U0150,C046,2024-11-09,9053,Design,Recorded,Intermediate,9053,38,4.55,T006,Marketing,8,3.57,Low,Low,Low
TR01072,U0146,C003,2024-02-15,9702,Business,Live,Advanced,9702,14,4.62,T005,Programming,1,4.6,High,High,High
TR01073,U0112,C011,2024-07-17,7588,Data Science,Live,Beginner,7588,32,3.88,T011,Programming,10,3.64,Low,Low,Low
TR01074,U0080,C033,2023-02-07,3105,Design,Live,Intermediate,3105,9,4.85,T018,Data Science,12,4.71,High,High,High
TR01075,U0097,C003,2024-04-10,9702,Business,Live,Advanced,9702,14,4.62,T005,Programming,1,4.6,High,High,High
TR01076,U0146,C005,2023-04-01,5312,Business,Recorded,Advanced,5312,20,4.38,T006,Marketing,8,3.57,Low,Low,Low
TR01077,U0125,C032,2023-11-19,1133,Programming,Recorded,Beginner,1133,34,4.71,T029,Design,13,4.31,Mid,Mid,Mid
TR01078,U0142,C043,2023-09-16,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01079,U0127,C012,2023-11-28,3923,Design,Live,Beginner,3923,30,3.91,T016,Business,7,3.53,Low,Low,Low
TR01080,U0190,C031,2023-04-29,6029,Data Science,Recorded,Advanced,6029,14,4.46,T027,Marketing,9,4.9,High,High,High
TR01081,U0095,C014,2024-02-18,5186,Marketing,Recorded,Beginner,5186,32,4.82,T019,Design,5,4.02,Mid,Mid,Mid
TR01082,U0151,C030,2024-06-10,1928,Marketing,Live,Intermediate,1928,6,4.68,T003,Business,14,4.49,Mid,Mid,Mid
TR01083,U0056,C019,2023-01-02,5849,Data Science,Live,Intermediate,5849,37,4.25,T016,Business,7,3.53,Low,Low,Low
TR01084,U0013,C045,2024-11-04,4584,Marketing,Recorded,Intermediate,4584,37,4.29,T021,Business,10,4.47,Mid,Mid,Mid
TR01085,U0098,C033,2024-07-09,3105,Design,Live,Intermediate,3105,9,4.85,T018,Data Science,12,4.71,High,High,High
TR01086,U0065,C022,2024-04-18,9647,Business,Live,Advanced,9647,32,3.96,T016,Business,7,3.53,Low,Low,Low
TR01087,U0018,C041,2024-02-28,2256,Programming,Recorded,Intermediate,2256,29,4.32,T028,Business,8,4.25,Mid,Mid,Mid
TR01088,U0174,C043,2023-02-25,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01089,U0054,C038,2023-07-12,5175,Marketing,Recorded,Advanced,5175,15,4.33,T021,Business,10,4.47,Mid,Mid,Mid
TR01090,U0175,C048,2024-06-14,3703,Data Science,Recorded,Beginner,3703,5,4.19,T005,Programming,1,4.6,High,High,High
TR01091,U0006,C040,2024-01-06,7190,Business,Recorded,Beginner,7190,30,4.59,T018,Data Science,12,4.71,High,High,High
TR01092,U0198,C013,2024-09-29,6301,Marketing,Live,Advanced,6301,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01093,U0064,C004,2024-05-25,8494,Marketing,Recorded,Intermediate,8494,36,4.87,T002,Marketing,10,4.28,Mid,Mid,Mid
TR01094,U0029,C043,2024-10-02,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01095,U0030,C005,2024-03-28,5312,Business,Recorded,Advanced,5312,20,4.38,T006,Marketing,8,3.57,Low,Low,Low
TR01096,U0143,C009,2023-02-22,4486,Business,Recorded,Beginner,4486,32,3.86,T030,Programming,5,4.53,High,High,High
TR01097,U0131,C040,2023-07-28,7190,Business,Recorded,Beginner,7190,30,4.59,T018,Data Science,12,4.71,High,High,High
TR01098,U0022,C048,2023-10-01,3703,Data Science,Recorded,Beginner,3703,5,4.19,T005,Programming,1,4.6,High,High,High
TR01099,U0091,C043,2024-07-16,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01100,U0005,C039,2023-05-15,6348,Data Science,Recorded,Intermediate,6348,25,3.64,T005,Programming,1,4.6,High,High,High
TR01101,U0159,C009,2023-10-22,4486,Business,Recorded,Beginner,4486,32,3.86,T030,Programming,5,4.53,High,High,High
TR01102,U0011,C047,2024-03-24,4330,Business,Live,Beginner,4330,39,4.69,T001,Business,12,4.46,Mid,Mid,Mid
TR01103,U0140,C034,2024-12-16,4627,Programming,Live,Intermediate,4627,37,4.43,T029,Design,13,4.31,Mid,Mid,Mid
TR01104,U0146,C013,2024-05-11,6301,Marketing,Live,Advanced,6301,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01105,U0182,C042,2023-05-05,4376,Design,Live,Beginner,4376,26,4.18,T010,Programming,7,4.01,Mid,Mid,Mid
TR01106,U0182,C019,2023-01-30,5849,Data Science,Live,Intermediate,5849,37,4.25,T016,Business,7,3.53,Low,Low,Low
TR01107,U0087,C047,2024-10-07,4330,Business,Live,Beginner,4330,39,4.69,T001,Business,12,4.46,Mid,Mid,Mid
TR01108,U0057,C024,2024-09-15,7530,Design,Recorded,Beginner,7530,17,4.95,T004,Programming,3,4.15,Mid,Mid,Mid
TR01109,U0075,C027,2023-09-03,2531,Design,Recorded,Beginner,2531,22,4.38,T024,Business,2,4.83,High,High,High
TR01110,U0029,C014,2024-12-27,5186,Marketing,Recorded,Beginner,5186,32,4.82,T019,Design,5,4.02,Mid,Mid,Mid
TR01111,U0023,C025,2023-06-12,1504,Business,Recorded,Advanced,1504,39,3.63,T008,Programming,12,3.74,Low,Low,Low
TR01112,U0029,C021,2023-11-15,7619,Marketing,Recorded,Intermediate,7619,17,4.75,T022,Business,10,3.57,Low,Low,Low
TR01113,U0138,C019,2024-07-18,5849,Data Science,Live,Intermediate,5849,37,4.25,T016,Business,7,3.53,Low,Low,Low
TR01114,U0192,C043,2023-01-15,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01115,U0106,C042,2024-07-19,4376,Design,Live,Beginner,4376,26,4.18,T010,Programming,7,4.01,Mid,Mid,Mid
TR01116,U0033,C048,2024-02-22,3703,Data Science,Recorded,Beginner,3703,5,4.19,T005,Programming,1,4.6,High,High,High
TR01117,U0139,C006,2023-04-06,2324,Business,Live,Beginner,2324,12,4.59,T021,Business,10,4.47,Mid,Mid,Mid
TR01118,U0151,C019,2023-08-19,5849,Data Science,Live,Intermediate,5849,37,4.25,T016,Business,7,3.53,Low,Low,Low
TR01119,U0113,C020,2023-04-27,4709,Programming,Live,Advanced,4709,24,4.21,T011,Programming,10,3.64,Low,Low,Low
TR01120,U0194,C042,2024-04-17,4376,Design,Live,Beginner,4376,26,4.18,T010,Programming,7,4.01,Mid,Mid,Mid
TR01121,U0166,C008,2023-05-01,8419,Marketing,Recorded,Advanced,8419,28,4.07,T013,Business,10,3.97,Low,Low,Low
TR01122,U0117,C007,2024-10-25,4141,Programming,Live,Beginner,4141,16,4.64,T002,Marketing,10,4.28,Mid,Mid,Mid
TR01123,U0120,C035,2023-06-07,7316,Programming,Live,Beginner,7316,5,4.97,T026,Business,6,3.52,Low,Low,Low
TR01124,U0097,C010,2024-05-25,2810,Data Science,Recorded,Advanced,2810,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01125,U0164,C031,2023-10-26,6029,Data Science,Recorded,Advanced,6029,14,4.46,T027,Marketing,9,4.9,High,High,High
TR01126,U0016,C044,2024-06-05,4486,Design,Recorded,Advanced,4486,17,3.95,T022,Business,10,3.57,Low,Low,Low
TR01127,U0198,C050,2024-12-23,9120,Design,Live,Intermediate,9120,10,4.65,T012,Data Science,5,3.64,Low,Low,Low
TR01128,U0115,C046,2023-10-07,9053,Design,Recorded,Intermediate,9053,38,4.55,T006,Marketing,8,3.57,Low,Low,Low
TR01129,U0081,C016,2024-03-01,6977,Business,Live,Beginner,6977,31,3.57,T025,Design,14,3.89,Low,Low,Low
TR01130,U0038,C016,2024-05-09,6977,Business,Live,Beginner,6977,31,3.57,T025,Design,14,3.89,Low,Low,Low
TR01131,U0077,C039,2024-04-28,6348,Data Science,Recorded,Intermediate,6348,25,3.64,T005,Programming,1,4.6,High,High,High
TR01132,U0074,C043,2023-09-07,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01133,U0194,C043,2024-04-12,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01134,U0112,C023,2024-07-18,4072,Design,Recorded,Intermediate,4072,33,4.72,T008,Programming,12,3.74,Low,Low,Low
TR01135,U0075,C026,2023-05-29,2214,Programming,Recorded,Advanced,2214,10,4.69,T004,Programming,3,4.15,Mid,Mid,Mid
TR01136,U0193,C021,2024-01-28,7619,Marketing,Recorded,Intermediate,7619,17,4.75,T022,Business,10,3.57,Low,Low,Low
TR01137,U0139,C012,2023-07-15,3923,Design,Live,Beginner,3923,30,3.91,T016,Business,7,3.53,Low,Low,Low
TR01138,U0020,C028,2024-09-05,8576,Marketing,Recorded,Advanced,8576,9,4.22,T025,Design,14,3.89,Low,Low,Low
TR01139,U0152,C002,2024-06-04,9691,Data Science,Live,Advanced,9691,16,4.3,T024,Business,2,4.83,High,High,High
TR01140,U0034,C012,2023-05-20,3923,Design,Live,Beginner,3923,30,3.91,T016,Business,7,3.53,Low,Low,Low
TR01141,U0179,C008,2023-03-13,8419,Marketing,Recorded,Advanced,8419,28,4.07,T013,Business,10,3.97,Low,Low,Low
TR01142,U0080,C034,2023-10-10,4627,Programming,Live,Intermediate,4627,37,4.43,T029,Design,13,4.31,Mid,Mid,Mid
TR01143,U0154,C010,2024-02-29,2810,Data Science,Recorded,Advanced,2810,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01144,U0033,C007,2023-12-15,4141,Programming,Live,Beginner,4141,16,4.64,T002,Marketing,10,4.28,Mid,Mid,Mid
TR01145,U0037,C002,2024-06-03,9691,Data Science,Live,Advanced,9691,16,4.3,T024,Business,2,4.83,High,High,High
TR01146,U0197,C045,2023-10-01,4584,Marketing,Recorded,Intermediate,4584,37,4.29,T021,Business,10,4.47,Mid,Mid,Mid
TR01147,U0059,C001,2023-01-03,2365,Programming,Recorded,Intermediate,2365,15,4.54,T020,Business,1,4.2,Mid,Mid,Mid
TR01148,U0025,C018,2023-10-17,5748,Data Science,Recorded,Intermediate,5748,13,3.53,T023,Design,1,4.92,High,High,High
TR01149,U0056,C030,2023-11-02,1928,Marketing,Live,Intermediate,1928,6,4.68,T003,Business,14,4.49,Mid,Mid,Mid
TR01150,U0017,C016,2024-08-24,6977,Business,Live,Beginner,6977,31,3.57,T025,Design,14,3.89,Low,Low,Low
TR01151,U0106,C015,2024-08-16,9905,Design,Recorded,Advanced,9905,32,4.64,T015,Marketing,14,3.76,Low,Low,Low
TR01152,U0105,C010,2024-11-06,2810,Data Science,Recorded,Advanced,2810,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01153,U0025,C017,2024-05-16,5268,Marketing,Live,Beginner,5268,21,3.9,T023,Design,1,4.92,High,High,High
TR01154,U0120,C038,2023-06-02,5175,Marketing,Recorded,Advanced,5175,15,4.33,T021,Business,10,4.47,Mid,Mid,Mid
TR01155,U0098,C040,2024-04-02,7190,Business,Recorded,Beginner,7190,30,4.59,T018,Data Science,12,4.71,High,High,High
TR01156,U0064,C045,2024-07-05,4584,Marketing,Recorded,Intermediate,4584,37,4.29,T021,Business,10,4.47,Mid,Mid,Mid
TR01157,U0186,C042,2024-05-10,4376,Design,Live,Beginner,4376,26,4.18,T010,Programming,7,4.01,Mid,Mid,Mid
TR01158,U0167,C035,2023-12-20,7316,Programming,Live,Beginner,7316,5,4.97,T026,Business,6,3.52,Low,Low,Low
TR01159,U0042,C036,2023-12-07,2852,Programming,Recorded,Beginner,2852,22,4.41,T019,Design,5,4.02,Mid,Mid,Mid
TR01160,U0132,C042,2024-07-19,4376,Design,Live,Beginner,4376,26,4.18,T010,Programming,7,4.01,Mid,Mid,Mid
TR01161,U0068,C005,2024-07-10,5312,Business,Recorded,Advanced,5312,20,4.38,T006,Marketing,8,3.57,Low,Low,Low
TR01162,U0035,C041,2024-01-22,2256,Programming,Recorded,Intermediate,2256,29,4.32,T028,Business,8,4.25,Mid,Mid,Mid
TR01163,U0089,C009,2024-04-11,4486,Business,Recorded,Beginner,4486,32,3.86,T030,Programming,5,4.53,High,High,High
TR01164,U0034,C043,2023-11-26,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01165,U0057,C023,2023-07-13,4072,Design,Recorded,Intermediate,4072,33,4.72,T008,Programming,12,3.74,Low,Low,Low
TR01166,U0189,C027,2024-12-15,2531,Design,Recorded,Beginner,2531,22,4.38,T024,Business,2,4.83,High,High,High
TR01167,U0016,C001,2023-09-02,2365,Programming,Recorded,Intermediate,2365,15,4.54,T020,Business,1,4.2,Mid,Mid,Mid
TR01168,U0079,C047,2024-08-08,4330,Business,Live,Beginner,4330,39,4.69,T001,Business,12,4.46,Mid,Mid,Mid
TR01169,U0063,C045,2024-01-28,4584,Marketing,Recorded,Intermediate,4584,37,4.29,T021,Business,10,4.47,Mid,Mid,Mid
TR01170,U0148,C012,2023-08-28,3923,Design,Live,Beginner,3923,30,3.91,T016,Business,7,3.53,Low,Low,Low
TR01171,U0068,C004,2024-02-25,8494,Marketing,Recorded,Intermediate,8494,36,4.87,T002,Marketing,10,4.28,Mid,Mid,Mid
TR01172,U0106,C050,2023-02-14,9120,Design,Live,Intermediate,9120,10,4.65,T012,Data Science,5,3.64,Low,Low,Low
TR01173,U0043,C046,2023-11-22,9053,Design,Recorded,Intermediate,9053,38,4.55,T006,Marketing,8,3.57,Low,Low,Low
TR01174,U0200,C010,2024-04-29,2810,Data Science,Recorded,Advanced,2810,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01175,U0145,C015,2024-12-23,9905,Design,Recorded,Advanced,9905,32,4.64,T015,Marketing,14,3.76,Low,Low,Low
TR01176,U0119,C013,2024-01-26,6301,Marketing,Live,Advanced,6301,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01177,U0066,C035,2024-01-31,7316,Programming,Live,Beginner,7316,5,4.97,T026,Business,6,3.52,Low,Low,Low
TR01178,U0031,C010,2024-11-10,2810,Data Science,Recorded,Advanced,2810,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01179,U0169,C026,2024-10-29,2214,Programming,Recorded,Advanced,2214,10,4.69,T004,Programming,3,4.15,Mid,Mid,Mid
TR01180,U0128,C006,2023-06-05,2324,Business,Live,Beginner,2324,12,4.59,T021,Business,10,4.47,Mid,Mid,Mid
TR01181,U0105,C010,2024-05-22,2810,Data Science,Recorded,Advanced,2810,12,3.81,T011,Programming,10,3.64,Low,Low,Low
TR01182,U0139,C038,2023-02-07,5175,Marketing,Recorded,Advanced,5175,15,4.33,T021,Business,10,4.47,Mid,Mid,Mid
TR01183,U0126,C005,2023-05-10,5312,Business,Recorded,Advanced,5312,20,4.38,T006,Marketing,8,3.57,Low,Low,Low
TR01184,U0073,C036,2024-05-29,2852,Programming,Recorded,Beginner,2852,22,4.41,T019,Design,5,4.02,Mid,Mid,Mid
TR01185,U0160,C047,2024-08-27,4330,Business,Live,Beginner,4330,39,4.69,T001,Business,12,4.46,Mid,Mid,Mid
TR01186,U0062,C035,2023-12-06,7316,Programming,Live,Beginner,7316,5,4.97,T026,Business,6,3.52,Low,Low,Low
TR01187,U0193,C031,2023-04-13,6029,Data Science,Recorded,Advanced,6029,14,4.46,T027,Marketing,9,4.9,High,High,High
TR01188,U0066,C007,2024-03-26,4141,Programming,Live,Beginner,4141,16,4.64,T002,Marketing,10,4.28,Mid,Mid,Mid
TR01189,U0057,C038,2023-04-13,5175,Marketing,Recorded,Advanced,5175,15,4.33,T021,Business,10,4.47,Mid,Mid,Mid
TR01190,U0182,C045,2024-06-22,4584,Marketing,Recorded,Intermediate,4584,37,4.29,T021,Business,10,4.47,Mid,Mid,Mid
TR01191,U0143,C011,2024-04-12,7588,Data Science,Live,Beginner,7588,32,3.88,T011,Programming,10,3.64,Low,Low,Low
TR01192,U0162,C043,2023-01-16,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01193,U0123,C024,2023-05-28,7530,Design,Recorded,Beginner,7530,17,4.95,T004,Programming,3,4.15,Mid,Mid,Mid
TR01194,U0146,C025,2024-02-24,1504,Business,Recorded,Advanced,1504,39,3.63,T008,Programming,12,3.74,Low,Low,Low
TR01195,U0048,C044,2024-11-01,4486,Design,Recorded,Advanced,4486,17,3.95,T022,Business,10,3.57,Low,Low,Low
TR01196,U0094,C031,2023-06-08,6029,Data Science,Recorded,Advanced,6029,14,4.46,T027,Marketing,9,4.9,High,High,High
TR01197,U0181,C042,2023-03-18,4376,Design,Live,Beginner,4376,26,4.18,T010,Programming,7,4.01,Mid,Mid,Mid
TR01198,U0082,C043,2024-04-25,6645,Programming,Live,Intermediate,6645,31,4.87,T029,Design,13,4.31,Mid,Mid,Mid
TR01199,U0114,C006,2023-09-29,2324,Business,Live,Beginner,2324,12,4.59,T021,Business,10,4.47,Mid,Mid,Mid
TR01200,U0114,C031,2023-12-13,6029,Data Science,Recorded,Advanced,6029,14,4.46,T027,Marketing,9,4.9,High,High,High
